date,AvgMissingPercentage,DaysWithData
12/27/2011,73.03792715,5
12/29/2011,69.47407135,5
12/30/2011,56.60685155,5
1/2/2012,66.03012178,4
1/4/2012,26.9071881,4
1/5/2012,49.60067528,4
1/7/2012,51.37976347,4
1/9/2012,22.44247223,4
1/11/2012,50.74587804,4
1/13/2012,9.866005436,4
1/25/2012,69.0636924,4
1/26/2012,71.39031466,4
1/27/2012,29.36552499,4
2/3/2012,52.82568321,2
2/10/2012,22.84069098,2
2/12/2012,18.17808781,2
2/17/2012,59.4574019,2
2/18/2012,72.26168224,2
2/19/2012,58.79798746,2
2/21/2012,60.60225847,2
3/11/2012,73.35038748,1
3/13/2012,50.3033466,1
3/15/2012,38.27041949,1
3/21/2012,39.96719519,1
3/25/2012,38.43657994,1
3/26/2012,41.61903006,1
3/27/2012,30.74565884,1
3/29/2012,6.543352601,1
4/4/2012,66.06602278,2
4/5/2012,25.28548124,2
4/7/2012,34.85513608,2
4/12/2012,13.00210898,2
4/28/2012,51.35987387,2
5/5/2012,13.92405063,1
5/16/2012,35.94524428,1
5/23/2012,74.75728155,1
6/10/2012,27.87212787,1
6/29/2012,53.6,1
7/9/2012,56.8627451,2
7/17/2012,13.41373369,2
7/19/2012,72.94700495,2
7/26/2012,15.80217129,2
7/28/2012,51.52910227,2
8/2/2012,26.02559895,5
8/3/2012,50.35238841,5
8/9/2012,18.86704844,5
8/13/2012,60.32287245,5
8/19/2012,39.93319162,5
8/20/2012,67.66118469,5
8/21/2012,46.62084765,5
8/22/2012,56.90547535,5
8/23/2012,38.89558717,5
8/25/2012,14.99875218,5
8/26/2012,23.69141569,5
8/27/2012,16.80608365,5
9/4/2012,49.86340575,3
9/7/2012,57.21596725,3
9/9/2012,55.49706418,3
9/10/2012,20.73573338,3
9/11/2012,19.37205326,3
9/12/2012,69.44914319,3
9/14/2012,24.10449771,3
9/16/2012,67.36887985,3
9/29/2012,58.98426718,3
10/2/2012,71.5945483,5
10/4/2012,22.82759356,5
10/5/2012,13.99168811,5
10/11/2012,57.93803126,5
10/13/2012,66.40184891,5
10/16/2012,24.38589861,5
10/19/2012,23.31406551,5
10/21/2012,10.09700387,5
10/24/2012,52.78514589,5
10/29/2012,30.85704549,5
11/3/2012,74.73077506,6
11/8/2012,43.65881033,6
11/10/2012,4.328925919,6
11/12/2012,31.73241852,6
11/14/2012,43.77535101,6
11/15/2012,28.12812813,6
11/16/2012,19.08207567,6
11/19/2012,29.79550448,6
11/20/2012,25.06785365,6
11/21/2012,8.505227465,6
11/27/2012,65.74347169,6
12/1/2012,66.53415251,2
12/3/2012,71.70964376,2
12/6/2012,68.3718211,2
12/10/2012,56.39424382,2
12/11/2012,62.72335617,2
12/12/2012,8.694626598,2
12/13/2012,49.3291853,2
12/14/2012,71.62011173,2
12/16/2012,13.3356289,2
12/19/2012,56.8413887,2
12/24/2012,58.90751086,2
12/25/2012,72.62306136,2
12/26/2012,52.8358209,2
1/2/2013,42.08189443,5
1/4/2013,31.71735651,5
1/8/2013,58.41584158,5
1/9/2013,71.97880122,5
1/11/2013,29.57651426,5
1/13/2013,58.79798746,5
1/18/2013,24.6416013,5
1/19/2013,70.01180638,5
1/20/2013,14.46172189,5
1/24/2013,56.22457282,5
1/25/2013,31.62705667,5
1/27/2013,8.592166659,5
1/28/2013,66.26975536,5
1/29/2013,6.523648805,5
1/30/2013,49.68814969,5
2/3/2013,63.7293917,2
2/7/2013,36.3797798,2
2/10/2013,23.74456201,2
2/11/2013,74.83684929,2
2/14/2013,57.59233926,2
2/16/2013,61.44628968,2
2/20/2013,68.85305973,2
2/21/2013,47.72071552,2
2/23/2013,39.39137274,2
2/24/2013,41.95058838,2
2/25/2013,53.88725621,2
2/28/2013,12.19322166,2
3/2/2013,72.33899319,4
3/5/2013,20.80536913,4
3/6/2013,20.42651056,4
3/7/2013,74.87666034,4
3/11/2013,66.94442432,4
3/12/2013,39.08004346,4
3/15/2013,60.79279782,4
3/16/2013,10.05493193,4
3/21/2013,56.44734162,4
3/22/2013,20.38246512,4
4/8/2013,9.960387534,1
4/13/2013,45.80432857,1
4/15/2013,70.52771816,1
5/3/2013,22.72945187,2
5/8/2013,32.25417599,2
5/9/2013,74.20232875,2
5/12/2013,51.25057441,2
5/17/2013,53.21186328,2
5/18/2013,39.63636364,2
5/24/2013,15.40195342,2
6/4/2013,14.08199643,1
6/29/2013,74.95633685,1
7/2/2013,71.91463961,0
7/12/2013,69.97417927,0
7/18/2013,67.84439426,0
8/5/2013,71.60732906,3
8/7/2013,14.10459588,3
8/14/2013,17.76732774,3
8/16/2013,15.2288072,3
8/19/2013,43.35490294,3
8/28/2013,30.16949153,3
8/30/2013,54.20654575,3
9/1/2013,14.94711634,3
9/12/2013,38.84536579,3
9/13/2013,71.0467706,3
9/17/2013,21.0974456,3
9/19/2013,28.765439,3
9/20/2013,34.6344884,3
9/21/2013,38.08810309,3
9/22/2013,41.19377375,3
9/28/2013,47.91987673,3
9/29/2013,62.05950622,3
10/3/2013,38.97937025,2
10/6/2013,66.38983173,2
10/10/2013,30.14743264,2
10/12/2013,12.64300381,2
10/13/2013,67.02914311,2
10/14/2013,34.80779358,2
10/16/2013,52.26011102,2
10/17/2013,34.91831118,2
10/28/2013,20.20033389,2
11/6/2013,7.382550336,9
11/8/2013,17.07911987,9
11/11/2013,66.13787136,9
11/13/2013,61.76367338,9
11/16/2013,19.02670868,9
11/18/2013,14.95858697,9
11/19/2013,35.32244802,9
11/20/2013,26.97013116,9
11/22/2013,12.65401917,9
11/23/2013,18.94682499,9
11/26/2013,40.8226881,9
11/27/2013,27.73742862,9
11/29/2013,26.17052735,9
11/30/2013,70.13735047,9
12/2/2013,34.84724336,3
12/3/2013,39.53488372,3
12/5/2013,42.35403151,3
12/6/2013,67.17457553,3
12/10/2013,35.49752999,3
12/12/2013,63.01117872,3
12/15/2013,24.54054054,3
12/16/2013,57.89473684,3
12/20/2013,56.27755545,3
12/21/2013,50.93350802,3
12/22/2013,53.73323547,3
12/24/2013,25.12218964,3
12/25/2013,23.30746588,3
12/28/2013,62.78083934,3
12/29/2013,31.70229793,3
1/2/2014,21.94347412,7
1/3/2014,43.3281493,7
1/5/2014,48.47274133,7
1/6/2014,31.02820746,7
1/10/2014,67.06547749,7
1/11/2014,50.08794215,7
1/12/2014,18.40888067,7
1/13/2014,64.25465174,7
1/16/2014,43.49775785,7
1/17/2014,61.26548611,7
1/18/2014,55.06797685,7
1/19/2014,13.99732819,7
1/20/2014,35.52941176,7
1/21/2014,55.93908629,7
1/22/2014,66.96862091,7
1/23/2014,12.91903548,7
1/27/2014,16.58149066,7
1/28/2014,26.87923344,7
1/29/2014,16.871259,7
2/5/2014,74.51901227,0
2/16/2014,42.56543531,0
2/21/2014,52.55247302,0
2/24/2014,64.65375545,0
2/26/2014,41.48857775,0
3/4/2014,55.39218992,3
3/7/2014,40.63358359,3
3/8/2014,47.00440248,3
3/10/2014,69.03888481,3
3/11/2014,24.74958038,3
3/15/2014,41.34102202,3
3/16/2014,52.73450447,3
3/17/2014,52.80541186,3
3/21/2014,47.54098361,3
3/22/2014,56.02356606,3
3/23/2014,30.05193046,3
3/24/2014,16.07052897,3
3/25/2014,53.45677368,3
3/28/2014,13.83399209,3
4/4/2014,24.89835746,2
4/11/2014,49.76599064,2
4/26/2014,66.25775725,2
4/27/2014,9.168443497,2
5/2/2014,33.14071078,1
5/4/2014,46.1928934,1
5/7/2014,58.33963301,1
5/11/2014,14.11024714,1
5/22/2014,34.40672034,1
5/29/2014,44.29761383,1
6/13/2014,70.95792832,1
6/14/2014,50.71629489,1
6/15/2014,29.29292929,1
6/19/2014,40.26543285,1
6/23/2014,72.97297297,1
6/29/2014,68.64295125,1
7/2/2014,43.39951453,1
7/8/2014,58.10059699,1
7/14/2014,68.18745894,1
7/15/2014,32.69596268,1
7/16/2014,42.00308166,1
7/25/2014,14.33675748,1
7/28/2014,69.59882223,1
8/1/2014,55.35027982,4
8/6/2014,25.3945793,4
8/15/2014,63.55505076,4
8/16/2014,55.32933324,4
8/17/2014,16.77648251,4
8/18/2014,19.60753777,4
8/19/2014,26.57949676,4
8/22/2014,61.93421423,4
9/2/2014,9.23055042,3
9/9/2014,40.40219378,3
9/13/2014,38.17091454,3
9/14/2014,43.47095087,3
9/16/2014,65.83891168,3
9/22/2014,34.07821229,3
9/23/2014,29.59109061,3
9/26/2014,39.18086263,3
9/27/2014,59.86677769,3
9/29/2014,7.162790698,3
10/3/2014,60.21139003,3
10/14/2014,55.36075523,3
10/17/2014,12.36831838,3
10/18/2014,51.62882527,3
10/19/2014,56.06584028,3
10/24/2014,26.37814711,3
10/28/2014,30.62705522,3
10/29/2014,17.01371254,3
11/3/2014,34.24226534,6
11/7/2014,36.88212928,6
11/9/2014,74.54545455,6
11/10/2014,59.24799558,6
11/13/2014,62.28780728,6
11/14/2014,26.80242157,6
11/15/2014,71.49237067,6
11/18/2014,9.750869337,6
11/19/2014,24.67532468,6
11/21/2014,23.93093432,6
11/22/2014,55.90742996,6
11/23/2014,12.01866978,6
11/27/2014,11.37429303,6
11/30/2014,52.653548,6
12/2/2014,10.52480092,5
12/3/2014,66.2817552,5
12/5/2014,49.08761486,5
12/6/2014,53.47721823,5
12/8/2014,21.55745489,5
12/9/2014,6.99359153,5
12/13/2014,50.41128085,5
12/14/2014,69.27485122,5
12/15/2014,63.81087807,5
12/18/2014,25.75732766,5
12/19/2014,54.39254842,5
12/22/2014,37.24906177,5
12/23/2014,37.20002382,5
12/25/2014,35.80101379,5
12/27/2014,18.36021782,5
12/30/2014,62.48236953,5
1/1/2015,70.72989996,7
1/3/2015,13.39698789,7
1/5/2015,6.943928704,7
1/8/2015,24.43964353,7
1/9/2015,36.57379964,7
1/10/2015,13.24649791,7
1/12/2015,4.894149784,7
1/13/2015,20.38246512,7
1/17/2015,30.46432616,7
1/18/2015,64.11425315,7
1/19/2015,11.89898009,7
1/23/2015,35.44973545,7
2/1/2015,11.75243731,6
2/2/2015,20.00625033,6
2/3/2015,58.61214374,6
2/6/2015,19.69452959,6
2/9/2015,69.22511935,6
2/11/2015,18.40888067,6
2/13/2015,41.27169048,6
2/14/2015,28.10675563,6
2/15/2015,39.47575519,6
2/19/2015,52.94742432,6
2/20/2015,47.91038069,6
2/27/2015,19.2917055,6
3/2/2015,69.03888481,3
3/4/2015,45.77665296,3
3/10/2015,74.6115953,3
3/11/2015,73.25913671,3
3/12/2015,69.56137769,3
3/13/2015,55.04710633,3
3/15/2015,50.4898759,3
3/17/2015,9.308283518,3
3/22/2015,53.13040011,3
3/24/2015,14.2403808,3
3/25/2015,34.70533209,3
3/26/2015,34.10162389,3
3/27/2015,12.66503667,3
4/2/2015,62.11652125,1
4/23/2015,12.63749694,1
5/1/2015,20.50839479,3
5/2/2015,7.573069381,3
5/5/2015,66.41386782,3
5/8/2015,53.06935955,3
5/10/2015,62.05950622,3
5/21/2015,22.23460131,3
5/26/2015,51.62882527,3
5/30/2015,64.68906362,3
6/1/2015,68.42105263,0
6/24/2015,39.99270871,0
6/25/2015,58.10059699,0
7/10/2015,30.89421657,1
7/11/2015,37.97233367,1
7/12/2015,37.39638619,1
7/20/2015,27.1593355,1
7/21/2015,54.27882684,1
7/24/2015,72.23592734,1
7/26/2015,42.86600112,1
7/27/2015,47.50320102,1
7/28/2015,40.60783596,1
8/2/2015,50.23474178,2
8/3/2015,64.43048815,2
8/4/2015,12.59346137,2
8/5/2015,46.86384498,2
8/6/2015,16.55789953,2
8/9/2015,34.54014599,2
8/11/2015,55.97075548,2
8/12/2015,66.58231509,2
8/14/2015,67.36887985,2
8/22/2015,45.58321749,2
8/27/2015,51.98891747,2
9/11/2015,61.68421053,0
9/12/2015,33.34876722,0
9/19/2015,40.59925551,0
9/20/2015,32.62721621,0
9/23/2015,73.86054935,0
9/28/2015,31.2970139,0
10/3/2015,36.98793032,8
10/4/2015,18.90385509,8
10/7/2015,27.61008031,8
10/8/2015,20.31959893,8
10/9/2015,32.1858864,8
10/12/2015,16.76464626,8
10/13/2015,7.754185764,8
10/14/2015,55.14106794,8
10/18/2015,13.44724014,8
10/19/2015,50.82482325,8
10/23/2015,48.27208958,8
10/25/2015,20.97028247,8
10/27/2015,45.18873275,8
10/28/2015,19.78164804,8
11/3/2015,8.219821512,5
11/4/2015,38.58646617,5
11/5/2015,14.73532195,5
11/6/2015,13.07420495,5
11/15/2015,64.16102601,5
11/16/2015,72.92104473,5
11/21/2015,18.4514935,5
11/24/2015,63.74102765,5
11/28/2015,22.96525591,5
11/30/2015,33.34876722,5
12/1/2015,23.23491656,5
12/5/2015,10.51949921,5
12/7/2015,50.38182886,5
12/9/2015,25.07464307,5
12/17/2015,54.51679968,5
12/18/2015,36.81710214,5
12/19/2015,14.48447205,5
12/26/2015,34.11723616,5
12/28/2015,24.01098014,5
1/1/2016,11.5522417,7
1/2/2016,65.22050914,7
1/4/2016,5.412453676,7
1/7/2016,63.14969551,7
1/9/2016,49.41634241,7
1/10/2016,27.00512651,7
1/11/2016,69.8739217,7
1/13/2016,9.745641612,7
1/15/2016,56.23516647,7
1/16/2016,41.88065768,7
1/20/2016,18.85478463,7
1/22/2016,7.392560828,7
1/24/2016,34.35185725,7
1/25/2016,33.07150283,7
1/26/2016,43.36382304,7
1/27/2016,13.5870637,7
1/28/2016,58.45942228,7
2/2/2016,66.04208706,2
2/3/2016,56.62814412,2
2/4/2016,71.00868403,2
2/8/2016,55.17241379,2
2/10/2016,18.28729849,2
2/11/2016,73.37647679,2
2/16/2016,43.56034644,2
2/17/2016,53.71272266,2
2/19/2016,45.14300113,2
2/21/2016,10.05493193,2
2/26/2016,59.86677769,2
3/1/2016,43.74844023,3
3/3/2016,4.67969105,3
3/8/2016,63.01117872,3
3/15/2016,20.31959893,3
3/17/2016,4.622650077,3
3/22/2016,31.53688057,3
3/26/2016,74.33414044,3
3/27/2016,71.44132748,3
4/23/2016,50.63746322,0
4/30/2016,72.09441291,0
5/4/2016,42.48608534,0
5/12/2016,40.93467091,0
5/13/2016,56.18221258,0
5/16/2016,66.58231509,0
5/18/2016,40.92605052,0
6/3/2016,28.55708068,2
6/10/2016,62.13933849,2
6/17/2016,53.86670228,2
6/18/2016,28.29936519,2
6/27/2016,44.11709514,2
7/4/2016,20.15018773,5
7/6/2016,66.60640683,5
7/7/2016,37.61796679,5
7/14/2016,22.90621999,5
7/19/2016,19.58270618,5
7/29/2016,13.67112339,5
7/30/2016,8.047270681,5
8/4/2016,22.9915123,2
8/6/2016,13.37466785,2
8/7/2016,31.47683177,2
8/13/2016,44.37899486,2
8/29/2016,57.73259396,2
8/30/2016,74.49257801,2
9/1/2016,69.0512877,2
9/2/2016,74.32095029,2
9/9/2016,9.401709402,2
9/27/2016,23.62504695,2
10/6/2016,59.85568584,2
10/15/2016,20.50209205,2
10/16/2016,58.24175824,2
10/18/2016,38.3950024,2
10/20/2016,27.38430917,2
10/26/2016,34.78413478,2
10/27/2016,66.55823032,2
11/3/2016,8.838395767,2
11/5/2016,15.21152115,2
11/9/2016,72.73954116,2
11/12/2016,37.06942709,2
11/22/2016,71.56899248,2
11/25/2016,58.07890223,2
12/2/2016,21.21212121,5
12/3/2016,50.77547281,5
12/7/2016,67.06547749,5
12/9/2016,40.94329235,5
12/10/2016,57.70020534,5
12/11/2016,51.79865595,5
12/16/2016,28.36369714,5
12/17/2016,25.70929725,5
12/18/2016,47.15462732,5
12/19/2016,41.15917167,5
12/21/2016,59.2039801,5
12/23/2016,13.62067265,5
12/25/2016,68.23658269,5
12/28/2016,14.84970839,5
12/30/2016,35.91316659,5
1/1/2017,4.357278739,5
1/2/2017,54.94283793,5
1/3/2017,37.03681675,5
1/4/2017,22.33844847,5
1/5/2017,72.94700495,5
1/10/2017,13.06310727,5
1/11/2017,45.4453633,5
1/12/2017,71.08487414,5
1/13/2017,48.2911759,5
1/17/2017,8.977390975,5
1/21/2017,46.78899083,5
1/22/2017,36.71156471,5
1/24/2017,33.70473538,5
1/25/2017,53.97981688,5
1/26/2017,32.39096707,5
1/28/2017,13.52549889,5
2/2/2017,11.25597566,8
2/3/2017,25.3945793,8
2/4/2017,18.38454424,8
2/6/2017,54.72433013,8
2/7/2017,15.14818332,8
2/10/2017,63.89244558,8
2/11/2017,51.33998949,8
2/12/2017,35.98536269,8
2/13/2017,24.56747405,8
2/14/2017,38.32853026,8
2/15/2017,45.7951022,8
2/16/2017,21.04654828,8
2/19/2017,49.37759336,8
2/21/2017,17.44915125,8
2/25/2017,26.36428454,8
3/3/2017,55.09929317,1
3/8/2017,25.86037365,1
3/9/2017,38.03846384,1
3/10/2017,38.58646617,1
3/11/2017,51.16126493,1
3/15/2017,72.18444062,1
3/16/2017,44.56017066,1
3/17/2017,34.33619031,1
3/20/2017,62.88441145,1
3/22/2017,57.54923414,1
4/3/2017,23.04405874,5
4/4/2017,25.14937534,5
4/5/2017,67.97900262,5
4/12/2017,29.40912155,5
4/14/2017,73.42867896,5
4/19/2017,9.199488127,5
4/24/2017,68.61826698,5
4/28/2017,7.784431138,5
5/5/2017,46.43447312,3
5/12/2017,53.52835344,3
5/19/2017,15.13092145,3
5/20/2017,38.88721442,3
5/21/2017,34.43809079,3
5/22/2017,68.85305973,3
5/23/2017,21.21212121,3
5/28/2017,36.91466603,3
5/30/2017,28.90231621,3
6/2/2017,51.32011034,2
6/4/2017,18.53681124,2
6/5/2017,55.63361254,2
6/15/2017,20.30075188,2
6/16/2017,57.57078375,2
6/23/2017,48.73152153,2
7/7/2017,72.04301075,3
7/8/2017,23.78445173,3
7/10/2017,27.0471464,3
7/13/2017,50.0293026,3
7/14/2017,49.00084072,3
7/15/2017,11.23449042,3
7/20/2017,68.81594373,3
8/9/2017,25.97736344,2
8/18/2017,29.51096121,2
8/23/2017,39.3745085,2
8/24/2017,45.56482183,2
8/26/2017,49.71733056,2
8/30/2017,54.22719058,2
9/10/2017,34.12504366,3
9/18/2017,15.76725957,3
9/19/2017,29.16970343,3
9/21/2017,18.42713955,3
9/26/2017,34.94992093,3
10/9/2017,71.33933219,4
10/10/2017,26.47527035,4
10/11/2017,25.50386752,4
10/12/2017,16.18173567,4
10/23/2017,14.30839452,4
10/26/2017,31.41683778,4
10/27/2017,32.27695487,4
10/30/2017,40.47923907,4
11/1/2017,28.26365306,5
11/3/2017,41.29768183,5
11/4/2017,53.04902352,5
11/5/2017,37.20819438,5
11/6/2017,46.28571429,5
11/10/2017,48.56848078,5
11/11/2017,20.19406333,5
11/13/2017,47.16402657,5
11/15/2017,46.85448403,5
11/17/2017,71.7352415,5
11/19/2017,56.8627451,5
11/21/2017,22.57275097,5
11/24/2017,20.50839479,5
11/29/2017,8.679245283,5
12/1/2017,54.75550779,2
12/3/2017,10.81185071,2
12/5/2017,72.33899319,2
12/6/2017,36.2346263,2
12/7/2017,38.47818247,2
12/12/2017,43.59613587,2
12/13/2017,53.77427751,2
12/14/2017,9.98138336,2
12/17/2017,60.15570694,2
12/19/2017,43.79329714,2
12/21/2017,70.07455525,2
12/22/2017,58.26349773,2
12/23/2017,45.15214515,2
12/25/2017,57.80821918,2
12/26/2017,35.93722344,2
12/28/2017,36.16216536,2
12/29/2017,58.12229771,2
1/1/2018,35.40993241,7
1/2/2018,18.64057673,7
1/4/2018,37.527607,7
1/6/2018,18.47585746,7
1/7/2018,51.95884448,7
1/9/2018,48.86605931,7
1/11/2018,32.52804142,7
1/12/2018,57.70020534,7
1/13/2018,25.59280458,7
1/14/2018,18.75064426,7
1/16/2018,18.15384615,7
1/23/2018,44.57831325,7
1/25/2018,22.65105137,7
1/27/2018,4.922810693,7
2/5/2018,64.47744146,4
2/6/2018,61.11888112,4
2/7/2018,19.64480449,4
2/8/2018,25.60649839,4
2/9/2018,61.66152119,4
2/10/2018,55.36075523,4
2/12/2018,42.43323442,4
2/14/2018,19.96875814,4
2/16/2018,67.5758237,4
2/17/2018,27.54650133,4
2/18/2018,59.05011735,4
2/23/2018,49.97070885,4
2/26/2018,70.9452441,4
3/2/2018,27.25063515,5
3/3/2018,58.42673451,5
3/4/2018,18.78125483,5
3/11/2018,49.39696537,5
3/12/2018,14.13851184,5
3/14/2018,5.965138205,5
3/18/2018,63.62474256,5
3/23/2018,69.7988061,5
3/28/2018,15.39039415,5
3/29/2018,60.26711185,5
4/8/2018,36.76025405,2
4/20/2018,29.34373772,2
4/21/2018,59.77808599,2
4/22/2018,10.88651458,2
4/28/2018,69.76127321,2
4/29/2018,34.4694759,2
5/4/2018,40.47923907,1
5/22/2018,29.46002135,1
5/24/2018,37.42916791,1
6/2/2018,7.628345868,2
6/3/2018,61.62749912,2
6/9/2018,32.20864176,2
6/17/2018,69.33705718,2
6/25/2018,9.266812103,2
6/30/2018,34.36752785,2
7/1/2018,68.27344435,3
7/2/2018,24.80364011,3
7/9/2018,69.32461233,3
7/10/2018,18.90999174,3
7/11/2018,62.05950622,3
7/19/2018,55.32933324,3
7/20/2018,20.38246512,3
7/21/2018,64.079191,3
7/27/2018,60.02222531,3
7/29/2018,32.73418597,3
8/1/2018,26.78846577,4
8/3/2018,49.24212981,4
8/5/2018,23.79775402,4
8/13/2018,66.36580259,4
8/14/2018,58.56847901,4
8/17/2018,40.11189492,4
8/21/2018,32.33013612,4
8/22/2018,50.24453864,4
8/26/2018,16.18759455,4
8/27/2018,27.28578532,4
8/30/2018,50.5095375,4
9/5/2018,64.20782553,1
9/17/2018,56.85206617,1
9/18/2018,60.32287245,1
9/19/2018,46.21144815,1
9/24/2018,34.3832021,1
9/28/2018,21.20574465,1
10/1/2018,52.31043829,5
10/7/2018,23.05063021,5
10/8/2018,59.4574019,5
10/21/2018,12.96332614,5
10/22/2018,23.4462066,5
10/26/2018,61.51419558,5
10/28/2018,24.99321868,5
10/29/2018,37.3881932,5
10/30/2018,10.67877216,5
11/2/2018,34.64235624,3
11/8/2018,65.14945165,3
11/11/2018,63.43902958,3
11/15/2018,19.20529801,3
11/21/2018,71.97880122,3
11/23/2018,65.03115823,3
11/25/2018,6.523648805,3
11/27/2018,17.54502321,3
11/30/2018,52.58278146,3
12/8/2018,65.10211394,0
12/18/2018,31.89077795,0
12/25/2018,60.69186776,0
12/27/2018,53.15075778,0
12/29/2018,44.35185765,0
12/30/2018,63.96242528,0
1/1/2019,25.97736344,5
1/2/2019,54.88034418,5
1/3/2019,23.05720237,5
1/4/2019,56.4048605,5
1/5/2019,17.01371254,5
1/7/2019,60.22253129,5
1/9/2019,35.3145005,5
1/14/2019,59.4574019,5
1/16/2019,66.03012178,5
1/17/2019,43.76637963,5
1/18/2019,45.61081969,5
1/19/2019,41.30634775,5
1/21/2019,17.26981219,5
1/23/2019,38.8369991,5
1/24/2019,65.17313069,5
1/26/2019,73.57239717,5
1/27/2019,16.65822785,5
1/29/2019,73.96556931,5
2/1/2019,70.42680672,3
2/2/2019,22.60536398,3
2/3/2019,30.75307871,3
2/4/2019,8.45415176,3
2/13/2019,63.86913229,3
2/17/2019,64.60670144,3
2/20/2019,12.62097957,3
3/5/2019,40.83990464,3
3/8/2019,9.406904411,3
3/9/2019,48.53974599,3
3/12/2019,67.5758237,3
3/13/2019,19.8813674,3
3/14/2019,57.75419377,3
3/15/2019,49.17449013,3
3/18/2019,58.62306368,3
3/20/2019,74.45294162,3
3/24/2019,17.74927173,3
4/1/2019,56.10813741,2
4/2/2019,39.48419906,2
4/3/2019,46.62084765,2
4/4/2019,59.32508125,2
4/5/2019,61.01754141,2
4/9/2019,13.25763162,2
4/16/2019,43.47988542,2
4/18/2019,12.82503305,2
5/2/2019,57.32331854,1
5/4/2019,74.46615175,1
5/7/2019,65.67196376,1
5/11/2019,39.96719519,1
5/23/2019,38.90396093,1
5/25/2019,16.37539145,1
6/8/2019,54.39254842,0
6/12/2019,43.50669573,0
6/13/2019,37.95581103,0
7/10/2019,68.8778128,0
7/30/2019,61.70690623,0
8/1/2019,51.06215578,3
8/4/2019,25.33318827,3
8/6/2019,31.86813187,3
8/7/2019,23.42636739,3
8/8/2019,16.78832117,3
8/9/2019,47.83445621,3
8/11/2019,67.89331779,3
8/13/2019,74.94305239,3
8/17/2019,47.38996929,3
8/20/2019,65.13761468,3
8/24/2019,64.24294269,3
9/1/2019,32.92563319,2
9/2/2019,22.40994581,2
9/6/2019,31.43932911,2
9/10/2019,59.18198148,2
9/11/2019,51.41955836,2
9/14/2019,67.64898494,2
9/15/2019,64.55967431,2
9/16/2019,68.48263254,2
9/17/2019,41.44514703,2
9/20/2019,62.4021992,2
9/25/2019,22.35793946,2
9/26/2019,72.57134297,2
9/30/2019,48.22439527,2
10/1/2019,36.82522715,4
10/2/2019,23.10322719,4
10/4/2019,27.31391943,4
10/9/2019,27.19443524,4
10/13/2019,8.52567122,4
10/30/2019,65.50535163,4
11/1/2019,14.07634797,9
11/5/2019,15.05043444,9
11/10/2019,27.44067703,9
11/11/2019,44.18022528,9
11/12/2019,9.698614484,9
11/15/2019,69.13815886,9
11/16/2019,15.77889447,9
11/17/2019,26.93515509,9
11/19/2019,11.97511664,9
11/21/2019,9.646409366,9
11/30/2019,14.88406881,9
12/1/2019,49.34854476,2
12/3/2019,31.11768723,2
12/4/2019,37.2981348,2
12/5/2019,62.63146749,2
12/12/2019,15.70912013,2
12/14/2019,20.03751172,2
12/18/2019,66.71490593,2
12/20/2019,34.1875364,2
12/25/2019,70.67930958,2
12/27/2019,43.52457485,2
1/1/2020,56.36240244,4
1/3/2020,51.08196721,4
1/4/2020,69.83635559,4
1/5/2020,27.53944091,4
1/6/2020,51.01264993,4
1/13/2020,26.59340659,4
1/14/2020,57.36630012,4
1/15/2020,54.703552,4
1/19/2020,59.4574019,4
1/20/2020,46.53692044,4
1/21/2020,35.57726256,4
1/22/2020,57.70020534,4
1/29/2020,24.53380898,4
1/30/2020,15.99456275,4
2/2/2020,68.5442575,5
2/4/2020,65.51724138,5
2/5/2020,26.26733162,5
2/6/2020,62.37930791,5
2/9/2020,18.5551096,5
2/11/2020,18.11750231,5
2/13/2020,56.76668708,5
2/18/2020,26.85827552,5
2/21/2020,43.12336936,5
2/23/2020,9.412099915,5
2/24/2020,70.78052035,5
3/3/2020,37.04496788,4
3/5/2020,67.12606993,4
3/6/2020,56.00243754,4
3/9/2020,52.8358209,4
3/11/2020,49.92191567,4
3/12/2020,67.93002915,4
3/15/2020,51.74866627,4
3/16/2020,70.99599228,4
3/17/2020,74.87666034,4
3/18/2020,15.06767218,4
3/19/2020,56.73469388,4
3/20/2020,64.53617082,4
3/21/2020,72.68775296,4
3/24/2020,26.14980289,4
3/25/2020,21.43572445,4
3/26/2020,8.037137766,4
4/2/2020,19.70696732,3
4/4/2020,21.7887726,3
4/6/2020,32.1858864,3
4/11/2020,61.26548611,3
4/19/2020,18.99597149,3
4/23/2020,58.07890223,3
4/25/2020,41.85445142,3
4/29/2020,40.4364257,3
5/7/2020,58.87463798,2
5/11/2020,37.04496788,2
5/13/2020,40.16303687,2
5/14/2020,22.11151155,2
5/20/2020,68.92734071,2
5/29/2020,16.34013331,2
6/8/2020,73.99184413,0
6/29/2020,65.36280772,0
7/26/2020,64.63022508,0
8/1/2020,23.80440623,3
8/2/2020,37.78256189,3
8/3/2020,20.73573338,3
8/6/2020,48.93341952,3
8/11/2020,47.12643678,3
8/13/2020,51.50917341,3
8/15/2020,18.7628866,3
8/16/2020,39.58560523,3
9/4/2020,20.70410729,1
9/9/2020,30.42001585,1
9/11/2020,49.97070885,1
9/13/2020,67.60020368,1
9/18/2020,69.21269095,1
9/24/2020,73.83431417,1
9/28/2020,63.34633109,1
10/2/2020,29.51096121,3
10/11/2020,66.42588847,3
10/12/2020,68.24886812,3
10/13/2020,65.79117795,3
10/21/2020,62.70037427,3
10/24/2020,18.58561943,3
